klasifikasi;sentiment;Content;Author;Date;Language;Location;Number of Likes;Number of Retweets;In Reply To;Author Name;Author Description;Author Tweets Count;Author Following Count;Author Followers Count;Author Listed Count;Author Verified;Longitude;Latitude
Negatif;-250;"BIN Turunkan Tim Trauma Healing Untuk Korban Gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/gOwokJDvMf";@FariziAsriandan;18/12/2022 07:08;in;ID;0;0;;Farizi Asriandari;;990;50;10;0;FALSE;;
Netral;0;"BIN bantu  untuk pulihkan kembali Semangat dan mental korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/upYNGlcB7n";@bunznie;18/12/2022 07:08;in;ID;0;0;;𝗕𝗶𝗻𝗮𝘆;𖥻 김제니 : heavenly figure who was pictured in chains of flowers. blessed with the human chanel title that couldnt be duplicated by anyone, 𝐉𝐞𝐧𝐧𝐢𝐞 𝐊𝐢𝐦;89280;22570;23490;0;FALSE;;
Netral;0;"BIN berusaha membangkitkan kembali semangat serta mental korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/QyDiwBQEn8";@citra_deolinda;18/12/2022 07:07;in;ID;0;0;;Citra Deolinda;Nusa Tenggara Barat;3580;20;60;0;FALSE;;
Netral;0;"BIN terus bergerak membantu korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/O2bMxEH1gh";@citra_deolinda;18/12/2022 06:58;in;ID;10;0;;Citra Deolinda;Nusa Tenggara Barat;3580;20;60;0;FALSE;;
Netral;0;"Semangat dan mental korban gempa Cianjur harus dipulihkan kembali

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/72rbstSmrV";@citra_deolinda;18/12/2022 06:57;in;ID;20;0;;Citra Deolinda;Nusa Tenggara Barat;3580;20;60;0;FALSE;;
Positif;1,11111E+15;"BIN menembus desa terisolir untuk memberikan bantuan ke warga trdampak gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/xJt7E0ALKh";@citra_deolinda;18/12/2022 06:56;in;ID;10;0;;Citra Deolinda;Nusa Tenggara Barat;3580;20;60;0;FALSE;;
Negatif;-125;"BIN membantu korban gempa Cianjur agar tdk lagi mengalami trauma 

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/hrIk3SnyrB";@citra_deolinda;18/12/2022 06:56;in;ID;0;0;;Citra Deolinda;Nusa Tenggara Barat;3580;20;60;0;FALSE;;
Netral;0;"PMI distribusikan 2.5 juta liter air bersih untuk warga korban gempa Cianjur 

https://t.co/02RN1UPKee";@Antara_Jabar;18/12/2022 06:55;in;;0;0;;Antara Jabar;"Aktual dan Akurat
 --
Akun resmi portal https://t.co/8pcJL8GIex
Perum LKBN Antara Biro Jawa Barat
Jalan Braga No. 25 Bandung";842390;30780;65580;40;FALSE;;
Negatif;-1,11111E+15;6 Sesar Aktif di Jabar, Salah Satunya Baru Ditemukan Pasca-Gempa Cianjur!    #LengkapCepatBeritanya #BeritaTerkini  . https://t.co/4ug6kUODOF;@okezonenews;18/12/2022 06:55;in;;10;10;;Okezone;Official account of https://t.co/qT9eCbVhMP, MNC Media Group. Follow us for breaking news, current events, stories and special reports. #LengkapCepatBeritanya;19336810;660;18478880;19830;TRUE;;
Negatif;-9,09091E+15;"Tim trauma healing diterjunkan utk membangkitkan semangat serta mental korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/dx1NXeAJdB";@citra_deolinda;18/12/2022 06:53;in;ID;0;0;;Citra Deolinda;Nusa Tenggara Barat;3580;20;60;0;FALSE;;
Negatif;-1,11111E+15;"Tim trauma healing diterjunkan utk membantu para korban gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#GempaCianjur
#GempaBumi
#CianjurBerduka https://t.co/MLA8bO9iNA";@citra_deolinda;18/12/2022 06:51;in;ID;0;0;;Citra Deolinda;Nusa Tenggara Barat;3580;20;60;0;FALSE;;
Netral;0;"PITI segera mengirimkan bantuan untuk korban gempa di Cianjur.

#merahputihcom #PITI #korban #gempabumi #Cianjur 

https://t.co/55Kqrq199w";@newsmerahputih;18/12/2022 06:49;in;;0;0;;newsmerahputih;"Official Twitter https://t.co/vTTj2EEZOB Portal Berita Terkini, Portal Media Sosial, Portal Video Sosial.

#BeraniMenginspirasi";1388890;2010;85660;420;FALSE;;
Positif;100;"Kedatangan Tim Medical BIN diapresiasi yang dengan sigap menolong dan memberi obat kepada para penyintas gempa.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:48;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;1,11111E+15;BIN tembus desa terisolir beri bantuan ke warga trdampak gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/9li6TCtuR2;@kun_hela;18/12/2022 06:47;in;ID;10;0;;hela kun;"Ikutan yuk
#Follow me yaaaa";320;1540;1660;0;FALSE;;
Negatif;-1,81818E+16;Terjunkan tim trauma healing untk bngkitkan semngat dan mental korban gempa cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/F4chmkVS2Y;@kun_hela;18/12/2022 06:47;in;ID;20;0;;hela kun;"Ikutan yuk
#Follow me yaaaa";320;1540;1660;0;FALSE;;
Positif;200;"pengungsi juga lega karena ada layanan konseling dan ini termasuk bantuan kesehatan mental dari Tim Medical BIN
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:46;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;1,11111E+15;"Saat ada posko bantuan dari BIN maka warga Cianjur sangat tertolong karena bisa bertemu dengan dokter dan mendapatkan obat. 
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:44;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;1,81818E+16;"Bantuan dari Tim Medical BIN sangat diapresiasi warga Cianjur karena mereka sangat membutuhkan obat-obatan dan layanan kesehatan.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:42;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Netral;0;"Kita apresiasi, lembaga seperti BIN pun ikut membantu korban cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:40;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Negatif;-8,33333E+15;Proses pembangunan Masjid Darurat bagi korban gempa Cianjur. Kolaborasi #1000Orangbaik Masjid Siti Djirzanah dengan @TerasDakwah https://t.co/cBByUxYpJn;@SitiDjirzanah;18/12/2022 06:39;in;;10;10;;Masjid Siti Djirzanah Malioboro;Oase di pusat pariwisata Yogyakarta || Jl. Margo Mulyo No. 25, Malioboro || CP: 08112821435;2520;80;560;0;FALSE;;
Negatif;-1,81818E+16;"Terjunkan tim trauma healing untk bngkitkan semngat dan mental korban gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/wxKK1ycU7O";@RambuDian1;18/12/2022 06:38;in;;20;0;;Rambu Dian;;720;620;110;0;FALSE;;
Positif;1,11111E+15;"BIN tembus desa terisolir beri bantuan ke warga trdampak gempa cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/oK9z9Ycius";@RambuDian1;18/12/2022 06:38;in;;0;0;;Rambu Dian;;720;620;110;0;FALSE;;
Positif;8,33333E+15;"Tim Trauma Healing Bangkitkan Semangat dan Mental Korban Gempa Cianjur!

Terima Kasih BIN!

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/yXWKHr4sbk";@ElisaAngely;18/12/2022 06:38;in;;0;0;@ElisaAngely;Angely Elisabeth;"Bitch don't kill my vibe
Sorong Kota Bajingan";2800;840;340;0;FALSE;;
Negatif;-9,09091E+15;"BIN Terjunkan Tim Trauma Healing Untuk Bangkitkan Semangat dan Mental Korban Gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/N8F5BZF17e";@ElisaAngely;18/12/2022 06:38;in;;0;0;@ElisaAngely;Angely Elisabeth;"Bitch don't kill my vibe
Sorong Kota Bajingan";2800;840;340;0;FALSE;;
Positif;1,11111E+15;"BIN Hingga Tembus Desa Terisolir Untuk Beri Bantuan ke Warga Terdampak Gempa Cianjur

#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/m7v3ItArwq";@ElisaAngely;18/12/2022 06:38;in;;0;0;;Angely Elisabeth;"Bitch don't kill my vibe
Sorong Kota Bajingan";2800;840;340;0;FALSE;;
Positif;200;"Posko BIN akan terus membantu selama masyarakat membutuhkan.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/V71OeXKQNe";@rumaysho_r;18/12/2022 06:38;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Netral;0;"Ini adalah suatu kerjasama yang baik, kerjasama harmonisasi, dan sinergitas. semua difasilitasi oleh BIN.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/V71OeXKQNe";@rumaysho_r;18/12/2022 06:36;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Negatif;-200;BIN luar biasa sangat peduli dengan korban Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/zM7rPazsmv;@HarperKey3;18/12/2022 06:35;in;;0;0;;Harper Key;#CianjurBerduka;3200;70;3450;0;FALSE;;
Netral;0;Serahkan Bantuan Sembako oleh Binda Jabar, Peduli Korban Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/Y4Ayt1PBFh;@HarperKey3;18/12/2022 06:35;in;;0;0;;Harper Key;#CianjurBerduka;3200;70;3450;0;FALSE;;
Netral;0;BIN respon cepat korban terdampak Gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/3QKGrv8u6L;@HarperKey3;18/12/2022 06:35;in;;0;0;;Harper Key;#CianjurBerduka;3200;70;3450;0;FALSE;;
Negatif;-2,22222E+15;BIN juga Menggandeng mahasiswa gelar Trauma Healing kepada korban gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/g4iDBSVNeG;@HarperKey3;18/12/2022 06:35;in;;0;0;;Harper Key;#CianjurBerduka;3200;70;3450;0;FALSE;;
Positif;1,42857E+16;Respon cepat BIN membantu korban gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/RSvRVtafZW;@HarperKey3;18/12/2022 06:35;in;;0;0;;Harper Key;#CianjurBerduka;3200;70;3450;0;FALSE;;
Positif;125;BIN salurkan bantuan ke warga gempa Cianjur hingga ke desa terisolir #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/5lafB6YFgs;@HarperKey3;18/12/2022 06:35;in;;0;0;;Harper Key;#CianjurBerduka;3200;70;3450;0;FALSE;;
Positif;200;"Pak ganjar berusaha membantu pada gempa Cianjur
#ganjarpranowo
#ganjar_pranowo
#ganjarkita
#ganjaruntukindonesia
#sahabatganjar
#relawanganjar
#GanjarPilihanJokowi
#ganjarpranowofor2024
#GanjarPilihanRakyat
#GanjarHebat
#GanjarAmanah
#GanjarBertanggungjawab https://t.co/3ufe0lBxjO";@Sheron36428018;18/12/2022 06:34;in;;0;0;;Sheron;🇮🇩🇮🇩🇮🇩NKRI DIHATI 🇮🇩🇮🇩🇮🇩 follback nkri 🥰🥰😍😍 Ganjar pranowo di nanti 🇮🇩🇮🇩;8060;480;560;0;FALSE;;
Netral;0;"Tim Kemendagri sangat mengapresiasi Tim Kemanusiaan BIN.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/V71OeXKQNe";@rumaysho_r;18/12/2022 06:34;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Netral;0;"Tim Kemanusiaan BIN memastikan proses penerbitan berbagai dokumen kependudukan berjalan baik.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/V71OeXKQNe";@rumaysho_r;18/12/2022 06:32;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Negatif;-1,42857E+16;"Dengan kehadiran BIN dan Disdukcapil, masyarakat bisa memberikan kembali dokumen kependudukan yang hilang.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/V71OeXKQNe";@rumaysho_r;18/12/2022 06:30;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Negatif;-2,85714E+15;"Makan siang hari 23 dapur balita gempa Cianjur: telur kari, cah bayam-wortel, nasi lunak (utk bayi dijadikan nasi tim &amp; bubur)

@KemenkesRI targetkan 47 dapur umum PMBA/MPASI utk bayi &amp; balita penyintas gempa Cianjur, saat ini baru ada 10 dapur, termasuk yg kami kelola di ... https://t.co/IFuaQj5ZxY";@dapurkelilingEF;18/12/2022 06:28;in;;10;10;@dapurkelilingEF;Dapur Keliling-Emergency Foodtruck;"Masak utk dhuafa & pengungsi bencana, with @sistersindanger. (ex akun Simponi; Juara 1 Sounds of Freedom '14 London; Juara 2 Fair Play '12 Brasilia). Donasi 👇";849670;66280;143940;240;FALSE;;
Negatif;-200;"BIN bersama Dukcapil Bangun Posko Pembuatan Dokumen Kependudukan Korban Gempa Cianjur
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/V71OeXKQNe";@rumaysho_r;18/12/2022 06:28;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Netral;0;"Masyarakat mengapresiasi langkah tim kemanusiaan BIN.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/FSgl6mt31E";@rumaysho_r;18/12/2022 06:26;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Negatif;-1,11111E+15;"BIN terus menyalurkan bantuan ke korban gempa Cianjur ke wilayah yang terisolir dan terpencil.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/FSgl6mt31E";@rumaysho_r;18/12/2022 06:24;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Negatif;-9,09091E+15;"@nicolemariebeto Alhamdulillah BIN bantu korban gempa Cianjur dengan layanan door to door #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama https://t.co/PYBOF576jH";@xandrapatia;18/12/2022 06:22;in;;10;0;@nicolemariebeto;Xandra Patia;Life is short, break the rules, forgive quickly, love truly, laugh uncontrollably, and never regret anything that made you smile;360;10940;1980;0;FALSE;;
Positif;2,22222E+15;"BIN Jabar masih melakukan bantuan secara door to door u kesehatan masyarakat.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/zbwBF82mCV";@rumaysho_r;18/12/2022 06:22;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;9,09091E+15;"@Intan_san17 @baliandra2 Alhamdulillah, semoga BIN dan tim selalu diberikan kesehatan agar bisa terus membantu para korban gempa Cianjur #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama";@xandrapatia;18/12/2022 06:21;in;;10;0;@Intan_san17;Xandra Patia;Life is short, break the rules, forgive quickly, love truly, laugh uncontrollably, and never regret anything that made you smile;360;10940;1980;0;FALSE;;
Netral;0;Presiden Jokowi percepat perncairan dana perbaikan rumah korban gempa cianjur #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/vrJF5zcEd4;@Naadiaa99;18/12/2022 06:20;in;;0;0;;Story Nanad🥳;aku suka ngetweet ga jelas;55830;460;270;0;FALSE;;
Netral;0;"Trauma healing dilaksanakan di Posko Bantuan BIN, sangat peduli masyarakat
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/zbwBF82mCV";@rumaysho_r;18/12/2022 06:20;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;100;"BIN Jawa Barat Lakukan Trauma Healing Hingga Salurkan Bantuan Langsung, hebat
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/zbwBF82mCV";@rumaysho_r;18/12/2022 06:18;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;125;"@Intan_san17 @Jogja_Uncover Keren, BIN selalu punya cara untuk membuat korban gempa Cianjur terus bersemangat #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama";@xandrapatia;18/12/2022 06:17;in;;10;0;@Intan_san17;Xandra Patia;Life is short, break the rules, forgive quickly, love truly, laugh uncontrollably, and never regret anything that made you smile;360;10940;1980;0;FALSE;;
Positif;100;@1945asliindo @AutumnDiazzz BIN respon cepat bantu masyarakat terdampak gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/mOgL6gT3rt;@BrianKu75877290;18/12/2022 06:16;in;;0;0;@1945asliindo;Brian Kusuma;Menjadi bayangan terkadang tidak buruk juga;8690;40;120;0;FALSE;;
Negatif;-3,33333E+16;Luar Biasa Kepedulian Ganjar terhadap Korban Bencana Gempa Cianjur!#ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/ORyOoJUvGH;@SmartFeeling212;18/12/2022 06:16;in;;0;0;;Smart Feeling;Smart Feeling;16750;110;530;0;FALSE;;
Negatif;-3,33333E+16;Luar Biasa Kepedulian Ganjar terhadap Korban Bencana Gempa Cianjur!#ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/RrGArwoX0X;@SmartFeeling212;18/12/2022 06:16;in;;0;0;;Smart Feeling;Smart Feeling;16750;110;530;0;FALSE;;
Negatif;-3,33333E+16;Luar Biasa Kepedulian Ganjar terhadap Korban Bencana Gempa Cianjur!#ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/QIl9SSnDs6;@SmartFeeling212;18/12/2022 06:16;in;;0;0;;Smart Feeling;Smart Feeling;16750;110;530;0;FALSE;;
Negatif;-3,33333E+16;Luar Biasa Kepedulian Ganjar terhadap Korban Bencana Gempa Cianjur!#ganjarpranowo #ganjar_pranowo #ganjarkita #ganjaruntukindonesia #sahabatganjar #relawanganjar #GanjarPilihanJokowi #ganjarpranowofor2024 #GanjarPilihanRakyat #GanjarHebat #GanjarAmanah #GanjarBertanggungjawab https://t.co/dei61ZDrCz;@SmartFeeling212;18/12/2022 06:16;in;;0;0;;Smart Feeling;Smart Feeling;16750;110;530;0;FALSE;;
Positif;125;"Tim Medical BIN terus memantau kesehatan para penyintas gempa Cianjur.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:16;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;4,54545E+15;@03___nakula Lah ogah..bngt..udah lah buang buang duit.aja mnding galang dana buat.korban gempa cianjur..lbh br mnfaat lbh manusiawi...🙏😁💪👍;@herugocar89;18/12/2022 06:15;in;;0;0;@03___nakula;meru alay..;;2550;4830;310;0;FALSE;;
Positif;8,33333E+15;"@Intan_san17 @DaryonoBMKG Keren, BIN beri bantuan korban gempa Cianjur dengan layanan door to door #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama";@xandrapatia;18/12/2022 06:14;in;;10;0;@Intan_san17;Xandra Patia;Life is short, break the rules, forgive quickly, love truly, laugh uncontrollably, and never regret anything that made you smile;360;10940;1980;0;FALSE;;
Positif;1,81818E+16;"Tim Medical BIN karena mengadakan layanan kesehatan door to door. BIN hebat.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:14;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
Positif;100;@jatimbadabest @AutumnDiazzz BIN respon cepat bantu masyarakat terdampak gempa Cianjur #BINResponCepatBencanaAlam #BINPeduliKorbanBencana #BINTurutBerdukaGempaCianjur #BINHadirCepatUntukRakyat #BINPeduliSesama https://t.co/mOgL6gT3rt;@BrianKu75877290;18/12/2022 06:13;in;;0;10;@jatimbadabest;Brian Kusuma;Menjadi bayangan terkadang tidak buruk juga;8690;40;120;0;FALSE;;
Netral;0;"@Intan_san17 @Kentarockers Terimakasih BIN dan tim yg sudah membantu para korban gempa Cianjur #BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama";@xandrapatia;18/12/2022 06:13;in;;10;0;@Intan_san17;Xandra Patia;Life is short, break the rules, forgive quickly, love truly, laugh uncontrollably, and never regret anything that made you smile;360;10940;1980;0;FALSE;;
Positif;1,66667E+16;"Bantuan dari Tim Medical BIN sangat diapresiasi oleh warga.
#BINResponCepatBencanaAlam
#BINPeduliKorbanBencana
#BINTurutBerdukaGempaCianjur
#BINHadirCepatUntukRakyat
#BINPeduliSesama
https://t.co/tEnpRiMgAG";@rumaysho_r;18/12/2022 06:12;in;;0;0;;Rasyid Rumaysho;Siapapun diri anda, kita semua punya sesuatu yang istimewa;1590;350;10;0;FALSE;;
